Age,Income,Gender,Spend_Score,Education,City,Purchased
33,69597,Male,67,High School,Chennai,0
33,59132,Male,11,Masters,Mumbai,0
60,23626,Female,50,Bachelors,Delhi,0
53,105936,Female,35,High School,Bangalore,1
30,122179,Female,15,High School,Chennai,0
24,123801,Female,75,Bachelors,Delhi,1
53,101515,Female,31,Masters,Bangalore,1
64,97065,Male,92,Masters,Mumbai,0
68,75390,Male,62,High School,Kolkata,0
26,36645,Female,28,Bachelors,Chennai,1
49,111960,Male,96,Masters,Chennai,0
28,74144,Male,25,Bachelors,Bangalore,1
25,33382,Male,84,Bachelors,Kolkata,1
50,24025,Male,92,High School,Delhi,1
40,63226,Female,25,Bachelors,Mumbai,0
42,99380,Female,75,Bachelors,Delhi,0
25,142971,Male,83,PhD,Bangalore,1
62,138910,Male,92,Bachelors,Chennai,1
39,89711,Female,1,Masters,Chennai,0
21,116055,Male,59,High School,Delhi,0
57,146189,Male,69,High School,Mumbai,0
20,94710,Male,74,Bachelors,Bangalore,1
46,23443,Female,42,Bachelors,Mumbai,0
58,41395,Female,34,Masters,Bangalore,1
46,30725,Male,66,PhD,Mumbai,1
51,53461,Male,18,High School,Delhi,1
51,147000,Male,77,PhD,Kolkata,1
45,61115,Male,5,Masters,Bangalore,1
30,130084,Male,20,High School,Delhi,0
32,116887,Male,66,Masters,Chennai,0
40,103732,Female,75,Bachelors,Chennai,1
61,132145,Female,62,Masters,Mumbai,0
43,99790,Male,94,Bachelors,Chennai,0
21,99557,Female,96,PhD,Kolkata,0
43,131672,Male,32,High School,Bangalore,0
57,91260,Male,58,High School,Mumbai,1
26,48690,Female,50,PhD,Bangalore,1
22,21407,Female,38,Bachelors,Bangalore,0
49,93568,Male,55,High School,Delhi,1
37,78560,Male,28,Masters,Chennai,0
67,67340,Female,74,Bachelors,Bangalore,1
28,37794,Female,86,High School,Kolkata,0
32,39881,Male,81,Masters,Kolkata,1
49,106292,Male,22,Masters,Chennai,0
45,125698,Male,43,High School,Chennai,0
39,114952,Female,83,PhD,Mumbai,1
58,69703,Male,81,PhD,Mumbai,0
34,64354,Female,88,High School,Mumbai,1
43,111288,Male,36,Masters,Chennai,1
61,98462,Female,96,PhD,Bangalore,0
24,139020,Female,52,PhD,Delhi,1
59,119301,Female,36,PhD,Mumbai,0
43,138764,Female,28,Bachelors,Delhi,0
42,34390,Male,78,PhD,Kolkata,1
27,124403,Female,58,High School,Chennai,0
62,107475,Female,36,High School,Kolkata,1
36,47307,Female,70,Bachelors,Mumbai,0
28,116364,Male,9,Bachelors,Bangalore,1
30,114049,Male,21,High School,Mumbai,0
25,138740,Male,64,Bachelors,Delhi,0
57,139991,Male,76,PhD,Mumbai,1
21,44502,Male,61,Masters,Bangalore,0
64,115599,Male,94,Masters,Bangalore,1
48,42486,Female,95,Masters,Chennai,0
45,131813,Female,40,High School,Chennai,0
28,58258,Female,56,Bachelors,Bangalore,1
60,77716,Male,4,Masters,Bangalore,0
18,117228,Female,31,PhD,Delhi,0
66,123920,Female,27,PhD,Mumbai,1
64,101494,Male,58,PhD,Chennai,1
69,120552,Female,25,Bachelors,Delhi,0
55,102768,Male,69,Masters,Mumbai,0
41,30748,Female,70,PhD,Chennai,1
64,82785,Male,5,Bachelors,Delhi,1
48,96050,Male,91,PhD,Kolkata,1
58,42738,Male,8,Masters,Kolkata,1
63,94231,Female,9,Masters,Chennai,0
67,93606,Female,15,Masters,Delhi,1
43,113301,Male,7,Masters,Mumbai,1
66,61662,Male,96,Masters,Mumbai,0
67,138313,Female,72,PhD,Delhi,0
22,116297,Female,15,Masters,Kolkata,0
37,102234,Male,37,PhD,Delhi,1
69,35123,Female,83,Masters,Kolkata,0
58,120680,Female,39,PhD,Kolkata,0
28,45616,Female,6,Masters,Mumbai,0
50,122682,Male,83,PhD,Chennai,0
67,31182,Male,57,Masters,Bangalore,0
55,110369,Female,92,Bachelors,Delhi,1
44,118878,Male,81,PhD,Kolkata,0
51,82013,Female,19,Bachelors,Delhi,1
32,51331,Female,63,PhD,Chennai,1
49,66098,Male,31,PhD,Chennai,1
38,46128,Male,75,PhD,Bangalore,1
63,51556,Male,79,High School,Bangalore,0
22,147398,Female,10,Masters,Kolkata,0
23,107505,Female,87,Bachelors,Bangalore,0
55,41876,Male,67,Bachelors,Kolkata,1
39,28949,Male,62,PhD,Mumbai,0
35,71962,Male,3,Bachelors,Kolkata,0
31,110054,Female,18,Bachelors,Bangalore,1
27,143984,Female,25,Bachelors,Delhi,1
63,91206,Female,20,Bachelors,Bangalore,1
30,44099,Male,58,High School,Chennai,1
48,124871,Male,93,PhD,Bangalore,0
47,32716,Female,86,Bachelors,Mumbai,1
20,72611,Male,50,High School,Kolkata,0
47,58885,Male,79,High School,Chennai,1
23,73144,Male,10,PhD,Kolkata,0
46,85220,Male,21,Masters,Kolkata,0
25,27837,Female,29,Masters,Bangalore,1
61,69355,Male,96,Masters,Delhi,0
62,67299,Female,10,Bachelors,Chennai,1
60,39159,Female,13,PhD,Mumbai,1
61,145212,Male,47,Masters,Mumbai,1
50,136680,Female,23,Bachelors,Delhi,0
34,136931,Female,50,PhD,Delhi,0
65,126802,Male,87,Bachelors,Bangalore,1
28,136375,Female,95,Masters,Mumbai,1
30,122413,Female,4,Masters,Chennai,0
67,71012,Female,67,High School,Delhi,0
28,79305,Female,85,High School,Delhi,0
48,107096,Female,53,PhD,Delhi,1
45,37106,Female,2,Bachelors,Chennai,0
61,78123,Female,68,Bachelors,Mumbai,0
23,131825,Female,65,Masters,Chennai,1
58,28720,Male,79,Masters,Chennai,0
33,57661,Male,57,PhD,Bangalore,1
21,135031,Male,97,High School,Delhi,0
52,113898,Female,70,Masters,Mumbai,0
65,113794,Female,7,Bachelors,Bangalore,0
43,107318,Female,19,Masters,Bangalore,0
29,126704,Male,44,High School,Kolkata,0
28,41120,Male,63,Bachelors,Delhi,0
54,39790,Male,65,High School,Mumbai,0
42,78655,Female,39,PhD,Mumbai,1
35,79643,Male,83,PhD,Mumbai,0
36,113448,Male,26,High School,Delhi,1
40,67374,Female,44,Bachelors,Mumbai,1
55,62907,Male,12,High School,Chennai,0
35,70071,Female,22,Masters,Chennai,0
43,140507,Male,77,Masters,Delhi,0
23,54812,Female,92,High School,Mumbai,0
21,69570,Female,14,Masters,Kolkata,0
61,70901,Female,86,High School,Kolkata,0
68,80186,Female,30,Masters,Kolkata,1
46,142066,Female,44,High School,Chennai,0
51,148364,Male,84,Masters,Kolkata,0
34,70251,Female,91,Bachelors,Mumbai,0
60,85171,Female,38,Bachelors,Mumbai,1
60,56160,Female,59,Masters,Kolkata,0
33,39156,Female,42,High School,Bangalore,1
19,96208,Male,52,Masters,Kolkata,0
51,99980,Female,63,PhD,Bangalore,1
25,92320,Male,61,PhD,Delhi,0
30,37929,Female,34,High School,Delhi,1
59,86606,Female,39,Masters,Mumbai,1
25,108442,Male,41,Masters,Chennai,0
47,120154,Male,37,Bachelors,Mumbai,0
49,82559,Male,65,High School,Mumbai,0
53,74205,Female,79,PhD,Chennai,1
64,130694,Male,32,PhD,Mumbai,1
47,88475,Female,8,High School,Chennai,0
18,84341,Male,97,PhD,Mumbai,0
60,115377,Male,18,High School,Delhi,0
56,62863,Female,45,PhD,Bangalore,1
34,101837,Male,93,PhD,Mumbai,1
37,85439,Male,96,High School,Bangalore,0
41,27194,Female,33,High School,Kolkata,0
67,91387,Female,5,PhD,Mumbai,0
39,141361,Female,82,PhD,Delhi,0
46,101914,Male,74,Bachelors,Chennai,0
39,86214,Male,36,Masters,Delhi,0
61,116176,Male,97,High School,Bangalore,0
26,119292,Male,23,High School,Chennai,1
54,49777,Male,40,Masters,Delhi,1
27,145355,Female,5,Bachelors,Delhi,1
53,46183,Male,34,PhD,Delhi,0
54,47445,Female,24,PhD,Chennai,1
45,87038,Male,17,Bachelors,Delhi,1
45,136477,Female,95,Bachelors,Delhi,0
59,107201,Male,71,Masters,Bangalore,0
60,36198,Male,81,Masters,Delhi,1
38,41411,Female,92,PhD,Delhi,1
41,70577,Male,22,Bachelors,Kolkata,0
59,35867,Female,15,Bachelors,Chennai,0
57,82501,Male,15,PhD,Kolkata,1
19,34266,Male,25,PhD,Bangalore,1
25,59422,Female,53,PhD,Kolkata,1
65,55208,Male,21,PhD,Mumbai,0
44,128538,Female,66,PhD,Chennai,0
39,141544,Male,91,Masters,Delhi,0
54,51213,Male,32,PhD,Kolkata,1
44,27367,Male,21,Bachelors,Kolkata,1
46,144158,Male,68,High School,Delhi,0
20,99026,Male,44,Masters,Delhi,0
61,55362,Male,83,Bachelors,Bangalore,1
30,139377,Male,66,High School,Kolkata,1
62,71588,Female,90,Masters,Kolkata,1
27,58285,Male,98,PhD,Mumbai,0
53,146683,Male,14,Masters,Mumbai,1
26,145085,Male,15,PhD,Kolkata,1
44,94755,Female,20,PhD,Mumbai,0
51,91846,Female,34,PhD,Kolkata,1
68,56307,Male,36,High School,Chennai,0
18,115167,Male,83,Masters,Bangalore,1
49,100280,Male,9,PhD,Mumbai,1
42,39867,Female,71,Bachelors,Kolkata,0
46,76523,Male,30,Masters,Mumbai,1
24,104161,Female,77,Bachelors,Bangalore,0
66,26378,Male,91,High School,Chennai,1
20,104685,Female,63,High School,Delhi,1
37,127669,Female,35,Masters,Delhi,1
37,96958,Male,13,High School,Mumbai,1
47,47926,Male,79,High School,Kolkata,0
52,123215,Male,46,Masters,Bangalore,0
52,118707,Male,56,Bachelors,Chennai,0
66,33180,Male,9,PhD,Chennai,1
56,112837,Male,87,Masters,Chennai,0
44,138070,Male,36,Masters,Delhi,1
43,56931,Female,3,PhD,Bangalore,0
31,44014,Male,98,Bachelors,Delhi,1
34,134775,Male,19,PhD,Mumbai,0
35,116472,Female,28,PhD,Chennai,1
62,99872,Male,23,Bachelors,Bangalore,1
69,78502,Male,7,Bachelors,Chennai,1
46,107736,Male,76,PhD,Delhi,1
37,25470,Male,14,PhD,Delhi,1
44,116395,Female,46,Masters,Delhi,1
35,34953,Female,15,Bachelors,Chennai,1
21,124580,Male,67,High School,Bangalore,0
18,58507,Male,15,Bachelors,Bangalore,1
67,138961,Female,51,PhD,Mumbai,1
18,112969,Male,88,PhD,Chennai,0
43,111493,Female,8,PhD,Mumbai,1
62,26523,Female,69,PhD,Mumbai,1
37,106923,Female,62,High School,Mumbai,1
69,77190,Male,51,Bachelors,Mumbai,1
40,67761,Male,63,High School,Delhi,0
27,51169,Male,68,High School,Mumbai,0
28,65641,Female,78,PhD,Bangalore,0
58,42990,Male,16,High School,Mumbai,0
58,49661,Male,84,PhD,Delhi,1
22,33419,Female,24,PhD,Kolkata,0
18,34457,Male,6,PhD,Kolkata,1
34,87600,Male,57,High School,Kolkata,1
39,123619,Male,31,PhD,Chennai,1
51,96102,Female,6,High School,Bangalore,0
62,53085,Male,99,Bachelors,Delhi,0
58,117064,Female,79,PhD,Kolkata,0
46,70654,Female,29,Masters,Delhi,0
21,26130,Female,67,Masters,Delhi,1
22,125723,Male,75,Masters,Chennai,1
28,22042,Male,3,Masters,Kolkata,0
68,90134,Male,28,Masters,Mumbai,1
38,62982,Female,74,High School,Delhi,0
52,118422,Female,97,Bachelors,Kolkata,1
29,85185,Male,48,High School,Delhi,0
43,53477,Female,80,PhD,Chennai,1
68,134161,Male,10,Bachelors,Chennai,0
36,72709,Male,33,Bachelors,Mumbai,0
62,48716,Male,67,Bachelors,Chennai,0
24,98137,Male,69,Bachelors,Kolkata,0
64,56018,Male,12,Masters,Chennai,1
24,28061,Male,57,PhD,Mumbai,0
43,28609,Male,44,Bachelors,Bangalore,1
57,55371,Female,13,Bachelors,Delhi,1
22,130350,Male,24,Masters,Delhi,1
38,103021,Female,44,High School,Kolkata,1
31,40805,Female,57,High School,Mumbai,0
21,27857,Male,96,High School,Mumbai,0
40,31620,Female,16,PhD,Mumbai,1
59,28177,Female,96,High School,Delhi,1
37,50111,Female,21,Bachelors,Chennai,1
32,140770,Male,76,Masters,Delhi,1
67,108578,Male,51,Masters,Delhi,0
69,104181,Male,21,High School,Delhi,1
62,109941,Male,60,Masters,Chennai,1
46,147049,Male,51,Bachelors,Bangalore,0
25,31826,Female,21,High School,Kolkata,1
58,33890,Female,6,Bachelors,Bangalore,0
65,102428,Male,73,PhD,Bangalore,0
36,137067,Female,65,Bachelors,Delhi,1
65,146044,Female,76,Bachelors,Bangalore,1
56,78031,Female,58,Bachelors,Delhi,1
63,139440,Female,78,Bachelors,Delhi,1
45,132134,Male,6,PhD,Kolkata,0
63,95020,Male,65,High School,Mumbai,1
44,25495,Male,86,Bachelors,Delhi,0
21,48481,Female,34,High School,Bangalore,0
32,31267,Female,56,Masters,Kolkata,0
52,137897,Male,75,Bachelors,Bangalore,1
54,125702,Male,3,Bachelors,Mumbai,0
18,26743,Female,42,Masters,Chennai,1
20,74800,Male,62,High School,Mumbai,1
64,123475,Male,6,PhD,Kolkata,0
41,68773,Female,6,Bachelors,Mumbai,1
44,77042,Female,63,Masters,Mumbai,0
57,69476,Male,20,Masters,Kolkata,0
53,147967,Female,21,Bachelors,Kolkata,1
51,112105,Male,2,High School,Bangalore,0
46,48552,Female,90,High School,Delhi,1
41,85242,Female,95,Bachelors,Chennai,1
41,65772,Male,90,Masters,Chennai,0
59,63730,Female,56,Bachelors,Chennai,1
21,48948,Male,96,PhD,Mumbai,0
20,96311,Female,10,PhD,Kolkata,0
51,89093,Male,87,High School,Kolkata,0
66,89123,Female,70,PhD,Kolkata,0
40,36535,Female,23,Masters,Delhi,0
69,86490,Male,92,PhD,Kolkata,1
40,66562,Female,30,Bachelors,Kolkata,0
62,139042,Male,78,Masters,Mumbai,1
22,145251,Female,37,High School,Bangalore,0
48,109080,Female,55,High School,Chennai,0
58,147844,Male,96,PhD,Mumbai,0
23,78535,Female,49,High School,Mumbai,1
54,118991,Female,34,Bachelors,Mumbai,0
27,61269,Male,44,Masters,Chennai,0
57,100674,Female,22,Bachelors,Mumbai,0
24,62462,Male,31,Bachelors,Bangalore,1
56,23127,Male,7,Bachelors,Kolkata,0
55,43147,Male,21,Bachelors,Bangalore,1
38,65528,Female,16,Masters,Kolkata,0
37,97095,Female,20,Masters,Kolkata,1
20,133100,Male,43,Bachelors,Mumbai,0
68,88931,Female,44,Bachelors,Mumbai,0
39,110925,Male,47,High School,Chennai,0
64,86381,Female,19,High School,Delhi,1
21,119468,Male,48,Masters,Bangalore,0
45,131258,Male,96,High School,Chennai,1
29,83749,Female,79,Masters,Chennai,0
55,58672,Male,69,Masters,Bangalore,0
68,33731,Male,11,PhD,Bangalore,0
53,144647,Female,79,Masters,Kolkata,0
64,74512,Male,29,High School,Delhi,1
58,118658,Male,45,PhD,Mumbai,1
22,71024,Female,68,High School,Delhi,1
30,136712,Male,36,Masters,Delhi,1
40,121121,Male,48,Masters,Mumbai,0
67,23832,Male,87,Bachelors,Delhi,1
47,52332,Male,15,Masters,Chennai,0
54,32467,Male,44,PhD,Chennai,1
42,61025,Male,67,Masters,Mumbai,0
65,33107,Male,96,Bachelors,Mumbai,1
44,148347,Male,74,Masters,Bangalore,1
68,97994,Female,40,Masters,Bangalore,1
31,114202,Male,86,Masters,Delhi,0
65,63481,Male,14,Bachelors,Delhi,0
64,22581,Female,63,High School,Mumbai,0
53,95118,Male,81,Masters,Delhi,1
56,144010,Male,85,PhD,Kolkata,1
33,71638,Male,51,Bachelors,Chennai,0
39,143714,Male,79,PhD,Delhi,0
38,28418,Male,58,Masters,Delhi,0
38,113627,Male,15,Bachelors,Bangalore,1
25,49113,Female,65,Masters,Kolkata,0
66,104363,Female,88,PhD,Delhi,1
33,143607,Female,55,Bachelors,Chennai,0
48,83044,Female,76,High School,Delhi,0
59,99955,Female,10,High School,Mumbai,1
27,81030,Male,42,High School,Kolkata,0
49,31814,Male,95,Masters,Delhi,0
51,119340,Male,11,Bachelors,Kolkata,0
26,30024,Male,16,PhD,Delhi,0
34,83288,Male,73,PhD,Chennai,1
28,129236,Female,78,Masters,Chennai,0
49,77836,Female,19,Masters,Kolkata,1
27,27435,Male,31,PhD,Bangalore,0
39,87084,Male,73,Bachelors,Bangalore,1
34,144023,Male,53,Masters,Mumbai,1
21,90601,Female,90,Bachelors,Bangalore,1
65,108416,Female,8,PhD,Kolkata,1
69,140871,Male,24,Bachelors,Bangalore,0
64,138645,Female,8,High School,Mumbai,0
42,23407,Male,83,PhD,Delhi,1
38,118943,Female,48,High School,Bangalore,0
54,52940,Female,30,PhD,Kolkata,0
55,25666,Male,58,High School,Kolkata,0
66,57122,Female,86,Bachelors,Mumbai,0
18,138647,Female,55,PhD,Mumbai,0
42,45092,Male,73,PhD,Chennai,0
68,149753,Female,62,High School,Chennai,0
53,143402,Male,48,Bachelors,Chennai,1
34,95645,Female,4,PhD,Delhi,0
58,121190,Male,37,Masters,Kolkata,1
41,120468,Male,8,High School,Chennai,0
19,149207,Female,1,PhD,Kolkata,1
57,46505,Female,92,Bachelors,Mumbai,0
32,56713,Male,70,Bachelors,Delhi,0
49,74387,Female,47,Bachelors,Mumbai,0
56,63169,Female,75,Bachelors,Kolkata,0
23,93282,Female,5,High School,Chennai,1
18,97511,Male,50,PhD,Mumbai,1
64,71742,Male,24,High School,Bangalore,0
40,60522,Male,47,High School,Delhi,0
56,101132,Female,18,Bachelors,Kolkata,0
34,139622,Female,84,Masters,Chennai,0
51,138764,Male,28,Bachelors,Mumbai,0
58,123489,Male,77,Masters,Delhi,1
46,119397,Female,5,High School,Chennai,0
26,23880,Female,30,Bachelors,Mumbai,1
30,63454,Female,1,Bachelors,Kolkata,1
23,75711,Female,86,High School,Bangalore,1
23,63539,Male,82,Bachelors,Bangalore,0
37,128984,Female,46,PhD,Kolkata,1
69,88321,Female,69,Masters,Delhi,1
20,107985,Male,31,Masters,Kolkata,0
34,34799,Male,70,Masters,Mumbai,0
66,134584,Female,91,Bachelors,Delhi,1
29,124843,Male,56,PhD,Bangalore,1
65,80102,Female,89,Bachelors,Mumbai,0
64,70726,Female,93,Masters,Chennai,0
62,68784,Male,28,Bachelors,Chennai,0
18,140364,Male,16,Masters,Chennai,0
34,133034,Female,54,High School,Bangalore,0
20,63333,Male,53,Masters,Kolkata,0
43,60828,Female,12,High School,Delhi,1
32,89526,Female,20,High School,Bangalore,1
53,74362,Female,82,High School,Mumbai,1
49,73997,Male,34,Masters,Mumbai,0
49,143973,Female,53,PhD,Chennai,1
21,70341,Female,64,Masters,Delhi,0
35,39073,Female,23,Bachelors,Chennai,0
66,122399,Male,27,Bachelors,Mumbai,1
36,34549,Female,17,PhD,Mumbai,0
60,103795,Female,48,PhD,Kolkata,0
69,76920,Female,21,PhD,Kolkata,0
52,105326,Male,50,High School,Kolkata,0
57,95515,Female,40,PhD,Chennai,1
31,149392,Female,95,PhD,Delhi,1
50,40316,Male,3,PhD,Kolkata,1
31,46183,Male,17,Masters,Bangalore,1
51,113860,Female,61,Bachelors,Kolkata,1
21,44624,Female,50,Bachelors,Chennai,1
41,82515,Female,90,PhD,Delhi,0
46,123712,Male,87,Bachelors,Kolkata,1
36,105781,Male,6,Masters,Delhi,0
23,66705,Female,28,Bachelors,Bangalore,1
50,109326,Male,72,High School,Mumbai,0
66,46756,Female,55,Masters,Delhi,1
57,80390,Female,58,Bachelors,Kolkata,1
36,88369,Male,45,Bachelors,Chennai,1
18,90821,Female,72,Masters,Chennai,1
22,29589,Male,19,Bachelors,Chennai,0
44,133012,Male,29,Bachelors,Chennai,0
33,34116,Female,23,PhD,Delhi,0
23,93181,Male,32,High School,Chennai,0
57,64786,Female,10,Masters,Mumbai,0
30,114686,Male,91,PhD,Bangalore,0
65,143711,Female,49,Bachelors,Delhi,0
52,96425,Female,65,Masters,Delhi,1
36,50286,Female,29,Masters,Chennai,1
29,123081,Male,59,High School,Chennai,0
33,35994,Female,45,High School,Delhi,0
60,121039,Male,67,Masters,Chennai,0
27,131915,Male,51,High School,Chennai,0
42,142961,Male,95,High School,Chennai,0
37,110198,Male,11,Bachelors,Chennai,0
48,124672,Male,86,High School,Chennai,0
21,46639,Female,82,High School,Kolkata,0
61,37205,Male,99,PhD,Kolkata,0
40,76677,Female,6,Bachelors,Kolkata,0
19,52930,Female,67,Bachelors,Delhi,1
39,93313,Male,62,Masters,Bangalore,1
68,113851,Female,5,High School,Delhi,0
54,133153,Female,9,PhD,Kolkata,0
25,112509,Male,28,PhD,Delhi,0
24,38316,Female,83,Bachelors,Bangalore,0
31,47304,Male,92,High School,Chennai,0
20,121839,Male,91,PhD,Mumbai,0
67,116058,Male,77,Masters,Kolkata,0
33,107876,Female,38,High School,Kolkata,0
36,105366,Female,43,High School,Bangalore,1
68,33403,Female,21,High School,Chennai,0
35,100052,Female,91,PhD,Chennai,0
69,137478,Male,62,Bachelors,Mumbai,0
33,104627,Male,46,Bachelors,Chennai,0
25,93495,Female,70,Masters,Bangalore,1
50,51932,Male,38,PhD,Chennai,1
66,116090,Female,49,High School,Bangalore,0
29,56701,Male,75,Masters,Kolkata,1
28,23385,Male,81,Masters,Kolkata,1
22,141324,Male,39,Bachelors,Kolkata,0
44,119226,Male,71,High School,Delhi,0
29,77241,Male,30,High School,Kolkata,1
34,30367,Female,21,PhD,Bangalore,0
23,85030,Female,1,PhD,Mumbai,0
50,66505,Male,89,PhD,Chennai,0
22,144462,Female,32,Masters,Kolkata,1
45,53332,Male,8,High School,Delhi,1
31,105178,Male,69,Bachelors,Delhi,1
22,96325,Male,30,Masters,Bangalore,1
50,55268,Male,8,Masters,Mumbai,1
67,106486,Female,19,Bachelors,Kolkata,1
65,45563,Male,59,Bachelors,Kolkata,1
58,125185,Female,55,PhD,Delhi,1
36,56404,Male,30,Bachelors,Bangalore,0
39,75182,Male,79,Bachelors,Delhi,1
22,52991,Female,36,Bachelors,Delhi,1
19,124601,Male,55,Bachelors,Mumbai,1
47,67663,Male,44,PhD,Bangalore,1
64,85886,Female,27,Masters,Mumbai,1
56,142002,Female,77,High School,Bangalore,1
21,103848,Female,78,High School,Kolkata,0
50,44127,Male,54,Masters,Chennai,0
30,77692,Male,48,High School,Chennai,0
37,114389,Female,30,High School,Bangalore,0
24,57500,Female,39,Masters,Chennai,0
32,53785,Male,13,High School,Delhi,0
40,104146,Male,16,High School,Kolkata,0
31,109126,Female,44,Masters,Kolkata,1
40,114979,Female,71,High School,Chennai,0
36,67997,Female,27,Bachelors,Bangalore,1
46,27170,Female,45,Masters,Delhi,1
37,33303,Male,35,PhD,Bangalore,0
46,91743,Male,79,High School,Chennai,0
41,97852,Male,28,PhD,Kolkata,1
35,55187,Male,99,High School,Kolkata,1
27,85034,Female,7,Bachelors,Bangalore,0
58,91776,Male,62,Masters,Mumbai,0
25,21893,Female,51,PhD,Bangalore,0
43,33753,Male,46,Masters,Mumbai,0
46,58090,Male,20,PhD,Bangalore,0
27,84922,Male,96,High School,Mumbai,0
34,96768,Female,38,Bachelors,Mumbai,1
19,79412,Male,61,PhD,Mumbai,1
23,142406,Female,32,PhD,Mumbai,1
22,76030,Female,26,Bachelors,Delhi,1
45,37509,Male,58,Bachelors,Mumbai,1
58,88653,Female,39,Bachelors,Mumbai,1
22,56929,Male,20,Bachelors,Kolkata,0
35,149626,Female,82,Bachelors,Delhi,0
43,68291,Male,50,Masters,Mumbai,1
37,24042,Female,79,High School,Chennai,1
58,82574,Female,52,High School,Delhi,0
66,57201,Male,86,PhD,Kolkata,0
44,112282,Male,22,Bachelors,Bangalore,1
66,34016,Male,53,Masters,Kolkata,0
29,45022,Male,85,Masters,Kolkata,0
24,120962,Female,66,PhD,Delhi,1
20,47938,Female,43,Bachelors,Delhi,0
27,63678,Female,82,High School,Chennai,1
51,138171,Female,23,Bachelors,Chennai,1
42,149638,Male,77,Masters,Delhi,0
52,121248,Female,64,Bachelors,Delhi,0
33,81720,Male,9,High School,Delhi,0
19,125514,Female,7,High School,Bangalore,0
41,76805,Male,41,PhD,Kolkata,1
27,94323,Male,54,Masters,Chennai,0
55,21986,Male,65,Bachelors,Chennai,0
39,96478,Male,2,Bachelors,Mumbai,0
43,102994,Male,4,PhD,Bangalore,0
60,32161,Female,78,PhD,Delhi,0
56,40689,Male,32,PhD,Delhi,1
44,147101,Female,2,Masters,Bangalore,0
46,114699,Female,64,Bachelors,Chennai,0
64,80924,Male,14,PhD,Delhi,0
55,121311,Female,20,Masters,Mumbai,1
37,119273,Female,89,Bachelors,Chennai,0
44,94308,Female,49,High School,Kolkata,1
58,121128,Male,8,PhD,Bangalore,0
37,83745,Male,92,Masters,Chennai,1
61,146881,Male,63,Bachelors,Kolkata,0
36,21211,Male,46,Bachelors,Mumbai,1
37,20229,Female,21,PhD,Bangalore,1
52,138972,Female,87,PhD,Delhi,1
64,68542,Female,32,Bachelors,Delhi,0
19,34345,Female,8,Masters,Kolkata,1
47,121489,Female,95,High School,Chennai,1
51,51819,Female,16,Bachelors,Mumbai,0
39,67779,Male,40,Masters,Kolkata,0
20,102421,Female,27,PhD,Mumbai,1
23,112244,Female,18,Bachelors,Mumbai,0
32,85584,Female,35,PhD,Mumbai,1
44,39950,Male,52,High School,Bangalore,0
27,35173,Female,15,PhD,Kolkata,0
26,137743,Female,63,High School,Bangalore,1
50,78032,Male,53,PhD,Chennai,0
49,135074,Female,91,PhD,Chennai,1
65,119273,Male,81,High School,Delhi,1
23,48036,Male,66,PhD,Delhi,1
58,143885,Female,31,Masters,Delhi,1
53,132857,Female,61,PhD,Chennai,1
19,91356,Male,64,Bachelors,Mumbai,0
46,34292,Female,98,PhD,Mumbai,1
21,23052,Female,34,Masters,Kolkata,0
18,64377,Male,55,Bachelors,Chennai,0
36,109317,Male,59,Masters,Delhi,0
43,87838,Female,3,Bachelors,Chennai,1
42,87819,Male,17,PhD,Mumbai,0
27,133689,Female,78,Masters,Mumbai,0
32,128103,Female,78,PhD,Bangalore,1
39,35620,Female,46,Bachelors,Bangalore,0
68,50461,Female,38,Masters,Kolkata,1
65,40750,Male,35,High School,Chennai,1
38,118426,Female,1,Masters,Bangalore,0
